gps_motion_correlation,session_continuity,zone_visit_freq
0.8335906975550785,0.8515977120744878,64.35570993163623
0.9098430617934562,0.8844846147307548,31.71594119158037
0.9369233289997706,0.8692838427951853,29.31624284568968
0.9085684140594985,0.8645105503883233,50.89395278931613
0.894217585880588,0.948944477927839,45.574107072258435
0.8849448152205356,0.8314128435368248,50.077278931756844
0.8260739004816287,0.9804390427867187,59.453117712358655
0.8640077895802646,0.9414114845092312,44.474306538811476
0.8769680614520107,0.9545430835301849,31.269941690693795
0.9528561113109458,0.8768530243987371,70.44481557199944
0.9171809144784231,0.8925029640460446,40.02771712561224
0.8118479922318633,0.8283424092737645,39.40962877987902
0.9162041984697398,0.8737668796466599,61.037200137225966
0.8807458859791842,0.9246827423821575,46.15510878958482
0.866153899984702,0.9648031530890698,49.366101479651896
0.9305838144420434,0.8446421591598774,54.82790124060318
0.9515499761247975,0.8817247031507367,60.83583103109996
0.9465640059558099,0.892435038988374,46.66539306818228
0.858039123838868,0.8302105398903757,65.199520059143
0.8845393812074392,0.9295674620879201,28.642001512651944
0.9165631715701782,0.8638004834128695,57.59787236953077
0.948777256356118,0.8902304824411488,41.60472441982343
0.8760412881077355,0.8774025314044062,63.72271316607991
0.8907170511668092,0.8605330747140163,51.42044478830545
0.8446832512996986,0.8996477507259723,43.27094667990598
0.8401896687959665,0.8892195210715989,56.628410930216326
0.94062629111971,0.8814071058860667,58.93188347207251
0.9678120014285412,0.8635769189159829,56.418941228586384
0.8963994939209833,0.9159762335391478,39.703037603669394
0.9501766448946012,0.9826808634246142,45.15982876377915
0.9180818012523817,0.9069943616419563,49.95927162878565
0.8677440122697438,0.9498059107455564,49.58740347349939
0.9180697802754207,0.8304889037423269,57.497454754383476
0.9769018283232985,0.9078880719646885,29.85098767493392
0.8982086980445024,0.8451315840514467,53.343270545535034
0.9782321827907003,0.8261537536234049,47.1001864556336
0.7690127447955128,0.8630314296270483,41.61499383616047
0.9410951252187613,0.9595949667206787,42.575132222304
0.9043523534119086,0.9475007914334823,47.85462335482036
0.8850496324767066,0.9121502361027201,13.989148955404813
0.9045880388267752,0.8233649720055035,42.9871042920845
0.8006215542699554,0.8901859674306032,41.24185175353707
0.8890164056081244,0.9150850004450868,55.32783209322624
0.9178556285755873,0.90877681147893,41.94473317489479
0.9738947022370759,0.8078103208259627,47.8488619982951
0.8740864890863177,0.8554841075990064,65.42276627661302
0.8595753198553406,0.8967961117925642,59.94351519815424
0.8749121478207732,0.9268145454758595,59.02271399943453
0.9457701058851037,0.7901936089450027,45.00127569589148
0.9164375554829842,0.8918938012260071,55.430322792896526
0.8735119898116481,0.9071524384939477,47.66102199546406
0.9256633716556678,0.9424805994258106,48.03906789323062
0.9048538774674021,0.9346428792118718,54.0968534374655
0.9484322495266445,0.9291285659404402,44.03006411579068
0.8648973453061324,0.8600029746649033,64.93003104443204
0.8836168926701116,0.8045998931438346,48.39869860402063
0.8803945923433921,0.88034736214693,56.18360566259665
0.8268242525933941,0.950081591260428,64.55600479257298
0.9148060138532288,0.9696727263762216,60.31653774575175
0.9130527636089945,0.9355274551148893,35.91080897309475
0.900255672832123,0.9214670411400867,54.44895895009884
0.8882706433312426,0.9189819824192983,58.50719394460647
0.8292314628974793,0.872194062661961,58.918630221607486
0.8789677338617321,0.893496985322319,38.86705165885369
0.8828642741736615,0.9834534762913166,43.42964762982676
0.8598861365389191,0.8528720997104062,59.945582357416214
0.8919357144166996,0.9807389395354926,42.38239629317354
0.9202025428407269,0.8838985922753971,47.00303943335686
0.9943092950605266,0.966271605454754,65.75875809501969
0.908728890641592,0.8296592495251232,49.5220074961521
0.9128775195361383,0.9292952100582325,42.73225862166157
0.8962777042116916,0.8631614932026189,41.22382643137095
0.8040614392350479,0.8292366404037906,53.32719329585188
0.8986743062275392,0.9109267021205473,36.66851991522792
0.9030115104970513,0.9504735894297984,47.52664036103582
1.0,0.8577529280703252,53.33230534990022
0.8903819517609439,0.82504920197708,62.991498205476674
0.9150773671166806,0.8954077617832523,56.675480803699955
0.8982644115147379,0.895628233561141,42.85934882017821
0.8415660981190234,0.927415981377725,61.784193175637206
0.9571411407257511,0.9474797285682245,47.00484962452522
0.9375966516343387,0.8970292409363754,37.64296977950591
0.9395515973521523,0.9927751657397131,48.27958640734528
0.8545306272602631,0.9112117372267646,64.38169201145702
0.970139715546805,0.882678674699655,51.65240050064925
0.829907446860386,0.8194216320448586,50.12521864329786
0.9293428546900135,0.8868670239841916,66.37211644702853
1.0,0.8831806527294432,35.686451529455724
0.8504731837434656,0.9480152398140735,37.14400885947228
0.8716851135198614,0.9231241812033427,33.84153529033168
0.9049825682543821,0.8410315439183692,53.726481864800554
0.8748262172941901,0.9086127193205519,51.66493127115125
0.8224668284466934,0.9335765585864527,65.42736367279775
0.9034281487403014,0.9764015679693917,52.4347507713677
0.8468848143136948,0.9443751983707029,45.95842840520697
0.9236796215317591,0.9380423327155739,50.01794872878107
0.8540287882883099,0.9030042997307582,51.17707418460958
0.977496720250877,0.9194156002711725,33.28238726671833
0.8608373353831882,0.962475245035308,77.10331644334893
0.8838969241897162,0.8333611301260175,55.198710181019116
0.9406758608684835,0.8825280336391522,52.10008308022589
0.8384567841783023,0.8613715625621879,56.151639842785805
0.9113729967302064,0.9189576559363062,57.09410980586605
0.9653571377141215,0.9615111087825394,48.594465144975686
0.8196258382719387,0.8701512856639463,43.687588637592995
0.9092316929266152,0.7804847816265281,55.99450686321704
0.9129941397124212,0.8793889627487765,53.85710840531453
0.9390911435888655,0.9456736866008704,41.90109900910592
0.8381524644560959,0.926881495147494,64.19035611367264
0.8339771693457863,0.9214093123905288,52.93352036322983
0.9260970782808449,0.886000334906276,57.29819362267631
0.9148492336616594,0.8360484631890107,63.91920887679919
0.9125246425172938,0.9257647160812233,50.21888821164835
0.9173224104748489,0.8582859094982688,53.169520069841155
0.8659987639210754,1.0,58.10027238506117
0.9116126848580502,0.9285253604177258,42.75138916199948
0.9146536236649341,0.8709675848723025,50.54051662846001
0.8642824290986816,0.8694307376305687,51.25548586651149
0.9932887255572379,0.8953527896693206,40.439414483166054
0.9236916460455894,0.8880249038989125,73.17636788673877
0.8404348251398676,0.9558416887764978,35.92706556507598
0.9328276804316915,0.9093208084872023,37.01896096312842
0.8512659164886339,0.8634184130545736,63.142265757035794
0.9393542301871226,0.9945220342577892,57.13266250796542
0.9579297789503702,0.9024654165760112,39.74035182519222
0.8589658840824145,0.9384419837984449,56.07289015101693
0.9481688064622161,0.869588674627762,64.6785044499731
0.9206390463468249,0.9181557813872262,49.69736942403014
0.9411030079997246,0.9155554995571598,75.98822900074582
0.9948396491326974,0.8055175353951923,32.75938189131965
0.8877305941998564,1.0,56.93823453859102
0.8623131917821255,0.9645322230461274,61.66528336221003
0.8555242785187238,0.8801402341927006,58.913439016052465
0.8592094857517281,0.8448865129772073,47.95644273354352
0.8961449145292948,0.9173780806901777,47.09558517988851
0.9170575987408321,0.9043348849707199,54.44145171087257
0.913834539966501,0.9177834474281615,58.157544866520695
0.9413591624518012,0.9095788698097045,56.02473436282363
0.9006500945938953,0.9253120494652963,60.40057890793389
0.9726767038578659,0.9723652849695904,39.81130042933265
0.8867671583381023,0.9284051602564324,47.72229020876365
1.0,0.847517225054503,40.599840678762455
0.9312833673882503,0.9681281426356226,46.138872239138585
0.8571421221791858,0.9820307281744144,60.15220891814305
0.8464553750969444,1.0,51.07983920725229
0.9241236207621593,0.8438252983380201,76.0685916314977
0.8888268607337074,0.9121441006575137,51.93406367189717
0.9357000247046047,0.7958950648405506,50.596918805797365
0.9236618812286773,0.9276574578189605,51.061829194402165
0.8963585543671564,0.8725899850916614,43.62191307140064
0.8576603140965797,0.9961722897412477,49.421633876224064
0.8242576387657068,0.861269251499071,61.27788027111646
0.877674252396649,0.815540848101637,51.13970668127772
0.9428199397161736,0.8764368129648741,42.06540270116528
0.9107046872065102,0.8012256114391432,40.74915379521365
0.8377130610644006,0.9375549727253655,45.497981083341564
0.9086590462925591,0.796745847687184,50.7386343441088
0.9192658689864419,0.901422879059158,61.93586535476262
0.8558071281899434,0.7961094090071902,36.595113586335636
0.9076862552972764,0.8839851097731679,46.80173722111244
0.9029104359223,0.9821689077902267,51.44310019435079
0.8428514851084689,0.9180323945717898,31.66294232370565
0.9178893680174142,0.8568253197517534,41.66401717033594
0.9280392263184117,0.8984398255530458,43.201114602638135
0.9541525621587639,0.9009008436022223,42.040296261495016
0.9526901026017451,0.9236315172921703,51.918895450216475
0.8311165316021455,0.8316570818359587,48.39440390498203
0.8531087480042439,0.9296283636923666,44.44713897398964
0.925751763360433,0.7647804184198612,54.27962626552635
0.9256892975456105,0.8685057723818095,67.2307471764625
0.9257523843153024,0.8755863078774228,66.39256516741752
1.0,0.931666341303562,30.772282279376636
0.9285445255346584,0.9011315426338434,55.7707218383514
0.9567782820090299,0.8297218473071857,48.21976709936162
0.9477000881746601,0.8507503437091493,51.55155342865356
0.9325695625652899,0.9099340004773704,46.01716966457452
0.8842365377679827,0.8960466329067722,51.17588629887202
0.9379484610246633,0.8710437945182127,51.51407396072019
0.8613587392731215,0.8759583105244011,44.210482426510765
0.8881590696629996,0.9348083998579645,41.03632452174819
0.8757318226085449,0.8741153713565393,45.51304317380516
0.9040937069693161,0.8955954377985463,52.34259264456765
1.0,1.0,55.98996341684264
0.8066367403704126,0.8288158681558039,58.53348977340146
0.9343130095187258,0.8074078634212671,45.05809976933087
0.8193642064405174,0.9391794832399304,52.838445673027366
0.8764034067105283,0.8660678469352948,59.62502591953299
0.9544475298483683,0.884088123612869,61.65594895144128
0.9032140009547731,0.8609421810934443,49.41167145868478
0.8461127611035347,0.8870099929616244,47.79068275060388
0.8642348145370016,0.9799269056048171,51.91124233836392
0.9339798874467338,0.940106422930906,38.502925271025944
0.8634816684141432,0.9431111755943489,48.06390488964492
0.9108229294790988,0.8291886472103678,57.445863984731304
0.9022785919951907,0.8424423131723565,56.41947129443701
0.8674199826197092,0.7580460670257286,47.29732395636111
1.0,0.8595309589458623,52.17718201087167
0.9316959511159005,0.947835159319283,41.753496597093125
0.7987428706671197,0.9258473257874186,57.03492148225025
0.9093227157384715,0.8889243368523938,49.22178563863527
0.8669106767615806,0.8988849858140974,47.24048548303862
0.9426216667398112,0.8655557228712297,46.38276163906614
0.860373963078365,0.9102379441200892,49.37106133100142
0.8942631779266551,0.9382939139740307,45.52122355068041
0.9252493639490229,0.8192056606294764,56.581430360025635
0.9432877597085061,0.9149823843918674,46.04716451983819
0.8399851796472112,0.9466217435477334,65.92964096027382
0.8832749382079526,0.8792449855518315,64.65210503481381
0.8762527344419522,0.9350350306060292,41.084565101454956
0.8673335383713144,1.0,50.697042694292804
0.9882727120140549,0.8947828603506555,43.49343378663805
0.9202490855480479,0.9196653525002663,46.73352436811388
0.8369558022832477,0.8630971458169304,70.02427467644797
0.9458930973527389,0.9090625581301025,46.92428582884201
1.0,0.9230135812491153,53.60226037077429
0.9516232630275574,0.9097421170135069,55.413212940082786
0.8240315017022993,0.8490152340145571,39.9937062751676
0.8757882963566874,0.9103180885662726,41.449045255907954
0.9633455574593311,0.9731097969358818,37.93977628591881
0.864616526719061,0.9224317882257264,41.14029266102223
0.9221909714073114,0.948099359453592,21.49969890682818
0.9387317026714669,0.8881494014993686,55.44582400793628
0.8536534764210959,0.9374950119711856,70.5419384125607
0.89702373219691,0.9139633919108263,51.47820739036527
0.7379366329965464,0.8524544635156385,35.837311406593926
0.8487806179332855,0.9159260502399438,43.57223617100052
0.887371592430342,0.8504151668279845,45.41123154975003
0.8376108409017575,0.8683559862557604,39.82415222786624
0.9816205651965818,0.9094664153646187,58.60182638395157
0.8284929311019684,0.9148622136690062,58.10260044375334
0.8779977756651508,0.8405383767461435,38.4454820618234
0.9065370288643045,0.9526992885591439,57.25081044447508
0.9720636644533058,0.9286003139150236,65.26812663577265
0.8282068924410281,0.8647635782194558,69.0255820522956
0.958158187607748,0.8231207601775412,78.65212023085962
0.9005116530509794,0.8927547710459285,40.98007350556802
0.8509245674476025,0.877702814306942,78.24220426395203
0.9231051737131636,0.9056570228526512,46.457936114912115
0.9099529847786735,0.8818441669422217,44.07534544619486
0.8699891561420603,0.7996271569627496,53.27072374877845
0.9034901042495009,0.8805826530849421,44.17938665906988
0.880734320156912,0.8847190444465843,53.99044140646526
0.9056758672625624,0.931683051238703,36.799228122626985
0.9331065337260523,0.8650900162694475,47.61247397936566
0.9793008408072676,0.9839337336686284,62.85582234361679
0.8381092250586576,0.8044179724674122,49.42938708568844
1.0,0.9655583748901313,51.41595786739883
0.8023956100238749,0.8887840514560947,54.75258604717311
0.8924107452482208,0.9429792436171779,61.7066162931766
0.9294158603242288,0.9039900742029366,33.44775287810567
0.9140495933867516,0.9569777768012735,55.84524051837435
0.8688650240089704,0.8806319017723595,47.31860860758237
0.8895938874821363,0.8450689787411094,51.66637895311838
0.8753499532670583,0.9710252143635532,60.59950169762376
0.8705317621527894,0.8943259677058929,38.058133485881555
0.9424801048510513,0.9110779236812105,39.87355558556911
0.9178507742982523,0.9617375957022398,30.645700402861937
0.8653545202369674,0.8484022378952782,44.50841058236224
0.9449799937716625,0.9297745448819629,63.304323443788164
0.9153649760438305,0.8705052621768554,48.7941281152653
0.940643105941948,0.8933915322177814,36.59875104345214
0.9314814420961807,0.9036139482692145,45.14321255424953
0.8585502494538964,0.8249889069276533,35.12138296509377
0.8719909479901515,0.8610581478589783,38.74813898268838
0.9373646802561632,0.967553644620657,53.888189102637135
0.9305185132716732,0.9443095594292398,38.26126673693971
0.8989549203017926,0.8968680211336383,61.12634305203302
0.9058663691654392,0.9121561729256447,49.28879709169664
0.9638832447894212,0.8852878747181772,50.855947039445255
0.8704214305582085,0.9678291692913992,47.216270323921066
0.927354869058502,0.8899823711102919,57.728478385437235
0.8898903673783053,0.9115921046067424,57.831598877770105
0.889115939838639,0.9573015072071033,53.350543519121715
0.9549388425993596,0.8611314257577047,55.64789105907648
0.9412708174494016,0.9779394592248447,47.87910330079574
0.9406754818000319,0.8234769295128311,55.42203006909048
0.9652739403577165,0.9814821065556399,46.62122224526193
0.901050192081638,0.8813662208024013,50.02231622162402
0.9340976485647482,0.887865062608736,47.253562506337026
0.8844866621703272,0.8054994914408529,45.42781460680804
0.9162083176244221,0.8772602641311154,43.1088820227821
0.8934928472816158,0.8480096734486559,54.67690103858885
0.904849798249636,0.8696176827313263,63.10605912813463
0.9297578512718457,0.893134451710556,61.711019716695596
0.8590889658383264,0.9478895807236453,37.43434664054565
1.0,0.9103801675700313,62.892030514068736
0.8496991309250149,0.9153838326700557,46.81841498382071
0.8392905693606134,0.8452240305577219,56.00733015145592
0.9579055436750035,0.8559622955198635,40.93784667952789
0.9395831346981468,0.9899362509175657,51.41979913874005
0.9312059908526078,0.8632399482618377,53.13723182896907
0.9314172754632141,0.9828104126028648,35.15395208080347
0.8993876613576542,0.8878469400559567,56.08267166344189
0.8551372814257084,0.9001143968071752,63.45935007838315
0.9037902279096863,0.9535182580114965,48.25352054318372
0.8661419144243945,0.9635946210969328,63.60168130828013
0.9487559866708876,0.8944593719860456,48.103065065475924
0.8926471309248931,0.8805878473239231,58.49584531046617
0.8587251401603745,0.8972039775738894,27.814300340489005
0.8839307079173504,0.9168978764116059,74.18777779313463
0.9206465727137813,0.9445651843434878,64.95458245242958
0.8718137723598013,0.9002114929497076,47.15374495746321
0.8588889802216785,0.9309443149011577,30.27910973356182
0.9121843605745956,0.9819179866135471,52.88028368305489
0.9122483285554361,0.9190654806132392,35.56074452926243
0.8746528412314435,0.9155826428002389,54.44853537557488
0.8764480847190839,0.8240544587454967,54.11565719164282
0.9116024968678819,0.7684634931585469,40.585968309979755
0.8275957829251338,0.9194187864615084,61.20967023614378
0.8296268112811722,0.8952587884359564,58.05574702806174
0.8640777889373782,0.8742608662542629,59.758233372885634
0.8893276424144076,0.9121765102093172,50.08857703668895
0.9155453782799002,0.8969798135401547,35.844759330862935
0.9737678108474777,0.956389012531695,59.778722722111375
0.9428829811601009,0.9043055434129489,47.29628600864209
0.8920030735018286,0.8626538357464917,36.10219856807331
0.8990491896048656,0.9495083119479645,63.52039365974326
0.8498735317681095,0.8891434462526899,70.9940752050251
0.8990743432003805,0.9263268341836154,49.587518710207966
0.8855670680539931,0.87612946469036,71.59121154603292
0.9161359280169045,0.8675086557251283,50.9131472861135
0.8586384528223838,0.9042084115092849,46.19544095833649
0.9259673257120586,0.9006414321771843,43.69541545814523
0.9766369456501289,0.9239913517683417,66.37082407992743
0.8945619925771572,0.8865677123345129,42.198561186122284
0.9200855861049471,0.8081820108114801,57.35269309974987
0.9345071995855556,0.8783613058205806,44.408361649407915
0.8799389764057082,0.9396909233571908,45.396932374256366
0.9112046240905208,0.8851311960378447,60.30249693969567
0.9006296200390898,0.8876808298742727,46.19963153710646
0.9048838049274416,0.9493188252952969,45.95204620579707
0.8613495108072267,0.8644013386370539,61.32804697174807
0.9012255087129472,0.822859839087855,65.97397293221623
0.9248999145622725,0.8919684440237253,56.446898032842334
0.9725571803897521,0.8757913024375632,43.452302243760506
0.9479635413042604,0.8516876840123373,44.893915007024205
1.0,0.8912310772050654,50.799152637400375
0.8616326218555975,0.9245752823623392,53.209300619256574
0.9436160318360339,0.8995355719216093,40.121340898602284
0.9091671002869176,0.915349053634312,57.230379395798636
1.0,0.9906703849257712,50.85513329639599
0.8595850857322425,0.8828560569221218,32.8429168136187
0.8580139078909612,0.9139174317322335,40.7107351753927
0.870030367727799,0.8745393318700433,44.95871326348336
0.7938052137845096,0.8576820140056514,49.27142311158945
0.873712248915962,0.8707546173291115,68.89278795503996
0.8620433669223151,0.8760620714239156,52.38171306139628
0.9075196893238104,0.9179737898773563,41.59228110101375
0.917087798788858,1.0,52.20630804307163
0.9938085419607944,0.864197828186208,46.47912252546119
0.9475211919093025,0.8791687347192269,53.24758239533542
0.8711548172168798,0.8968438493444376,55.80567687035615
0.8550792664325821,0.9197899424354874,62.09230647223938
0.9245959585753253,0.9131775405977393,49.75713504329974
0.8339883396489679,0.9642047896974059,66.38960527599833
0.9915729382927178,0.7786803964732396,59.08022662536192
0.9589720060360644,0.7806535064902164,42.92560455187812
0.8765412173947648,0.8752060913994926,72.09855665748464
0.8143432735454561,0.9548650093771854,53.269945132700975
0.9676936187082706,0.8217175984197203,41.64875496027764
0.8942730077373692,0.7496183830153121,66.52913051230422
0.9618908155986731,0.9285589703109605,70.77777585198444
0.8202786170602817,0.9121828611851357,49.669747362804394
0.8700312488523114,0.8454895796600286,44.96349739624404
0.9002621849859092,0.8507230199639535,48.27625042546338
0.9023490296882372,0.8515128140182663,57.147317275176995
0.8774967264260378,0.9055267658736971,62.778566550305136
0.9311424966173749,0.8686842361908497,55.70487330863573
0.8466189785308703,0.924703195948776,51.0172320847177
0.8928810257489354,0.7572686668547804,64.98011770304427
0.906014781585595,0.8571574067436101,46.87163526948478
0.9257219417029374,0.8436973019544475,60.30919338366907
0.9355807439044445,0.8871829660813754,47.11937201648721
0.8437678954081066,0.8730976120754931,54.31022958010893
0.8232942914632189,0.9398921889947883,48.86437435209549
0.9638838410949255,0.8070331614169971,49.44147817347189
0.9166157005989796,0.9022745738165376,46.2261348253779
0.8625756731721723,0.9279168211605853,63.448540311806944
0.9775575987761261,0.9928323718280978,42.67073961891465
0.905783731714643,0.8759117014453263,42.59767747451291
0.9589648592031913,0.9162229302176259,71.20993565845109
0.9033759240705055,0.8098068603718818,59.77847564654331
1.0,0.7804021897843488,26.148863013069636
0.9877670421221603,0.942238718789085,44.34741260789596
0.8875517925760463,0.8997219853175965,31.880106624379458
0.9485785475477178,0.9589256344899212,40.49309306584745
0.9322687974792574,0.8313298555515126,18.614853337659603
0.9684315778766175,0.9259951069764376,48.63010422306058
0.8517538269709948,0.9934408920271927,38.58058180838688
0.934302572999922,0.9209852804178633,50.599052567964385
0.9529212243424794,0.9138290752795525,33.74878741117475
0.8120630256788443,0.9004278040412175,50.8291185317204
0.8408370743667113,0.8214559271437044,45.85083721879673
0.798038391111995,0.9677786467855174,65.01952965188596
0.8865296582777722,0.8694571180097467,64.11356861745625
0.9358771127897981,0.9252241628191509,57.85345603010283
0.9751178526048014,0.8218482846714373,46.73386219338787
0.9037047390209888,0.841027016774611,69.85380395260293
0.9814307772785646,0.9717543699611118,34.4696472216018
0.8309949270892555,0.8826348855521079,35.96441370436337
0.8148308780322423,0.9726637738021272,49.162169001109355
0.8972226150551691,0.8960884670470741,72.5403810892112
0.9192032724469654,0.8079051113521072,47.97661093129913
0.8983652625952954,0.9446033799865861,48.16754756790718
0.7966278949980062,0.8705053841122197,35.58089643888191
0.8955439980243606,0.9349344406758522,59.45929585270378
0.8347765249747574,0.9012605433770041,59.53176254329354
0.9334836274415019,0.8228440886028565,57.8907520139991
0.9183299123048424,0.9082147382685285,43.70779327152638
0.8530060106836322,1.0,42.93293231626994
0.8743066541331653,0.924649322925723,37.06877749595029
0.8470393239055525,0.8971241123497269,50.838725017609335
0.8968660451363414,0.953767170097845,39.19592670721498
0.947757116025062,0.9105334232601555,38.22583494750711
0.8507136976832228,0.9104767115131397,45.76309283089324
0.9252023257758922,0.8454187413920449,45.10843824815784
0.873487119081378,0.9116924012894799,44.62021471178045
0.8603563583868828,0.9517721708208473,54.66444596840261
0.8946484820022721,0.8581968923949987,50.79047802150279
0.8482378838790313,0.9712247910623474,47.11843969488882
0.872317534732641,0.8954146987927437,51.83012928311482
0.8401061053705576,0.855611524423073,40.08472958895368
0.9982362566458195,0.9498816038460123,51.05278623909678
0.9017631775985865,0.8856602882130865,51.50602492844634
0.8650137246003707,0.9379757443743054,34.96953140642519
0.9106989955367111,0.8854120683870732,59.95693754370362
0.8943835975154586,0.8970086928235048,41.185662947730044
0.8889515200233389,0.9246780102167146,50.90309799206435
0.9307083350021713,0.9145448528795003,61.6441174053527
0.9378753855023653,0.8002234109774131,59.256767577138696
0.8734749426194737,0.8439378129952804,50.34333388568835
0.871209087967766,0.9464704992395409,46.37500997117932
0.8862474151424178,0.8933931705549226,59.47511908575567
0.7849039417632208,0.8738134348614289,56.7469497780862
0.8242404468900724,0.8320712992371263,43.8163497995587
0.9683437133722262,0.8460131839362076,42.0510635299831
0.9822483856750642,0.7989100680019027,29.276448183040017
0.8875481980221811,0.8949359640649234,51.54031841683587
0.9288278481527883,0.8700781209709477,49.17302254981601
0.9155625077271768,0.8516706054507343,61.361913746425415
1.0,0.8965938287416023,53.590550934803666
0.9559787455717289,0.918198531542637,63.342291941726906
0.8936041204259617,1.0,43.02635772083829
0.8522229779699787,0.8244058290218393,61.381503309676184
0.8196776839871214,0.9579690521650261,44.710836208953445
0.9101731817933612,0.9486550780507537,57.77596061792272
0.8621824627357848,0.861045363031165,35.41241607469306
0.8288873145201163,0.9101617977293016,52.351352993661884
0.8676713557878737,0.8771183375331193,30.1531205855409
0.8459225998192803,0.909284429020937,47.32862514058245
0.9843570817536282,0.9754565506702275,54.40353993877913
0.9440819878474725,0.9302803116315657,44.790314487689045
0.8996013679341691,0.9254304186616721,39.49562371244033
0.9739972069445013,0.8784845340022679,58.461184692959336
0.9038684153823809,0.8257971667537832,48.96537210153077
0.8569357899335869,0.8895765894729796,45.10429352969329
0.9761562038634829,0.9603304077431958,50.41895921154276
0.926945502184233,0.8236416071705176,76.36669141945589
0.8481376922836772,0.8472455315911652,61.53502849781544
0.8904830660958196,0.9063133868117035,61.6257366818784
0.8562190873307621,0.8507672607576369,54.35546318992364
0.8308600134517832,0.8603738276442394,51.66485272577147
0.9463088773765821,0.8788200709135912,26.03917711669584
0.9954708320235065,0.8317191297904926,43.21019653536868
0.830071621309043,0.8512939076891816,45.19425586797526
0.9281484618345286,0.9351713958393655,31.25107935952467
0.8674678715439087,0.8346315108884518,38.42584209784567
0.8756437308117652,0.8201063932752581,30.19163529077366
0.8703803037880565,0.8684987510233053,49.61676164302627
0.8568004615160092,0.9365977751254924,58.18765970848816
0.9024260813972413,0.8901539096001555,61.067745186243286
0.8584524941794481,0.8767709460942191,54.14784462079241
0.913522841288992,0.9022179398757804,40.36603658801431
0.8974880945275432,0.8127146283570175,30.679348414800405
0.8880525976566795,0.9247352826887516,32.43131300598498
0.8546218168979202,0.9191717515701823,37.310174227455015
0.8711614334715834,0.8795345762952139,41.111403019643255
0.9377695612912879,0.9502962255898209,48.40251502008413
0.9250458593812191,0.8436251950523481,39.85835781873032
0.8511222377600725,0.9563954496626785,53.38975893668262
0.9049666152714613,0.9077246832797626,47.67726497200527
0.9375693561685895,0.8831723705060913,50.10545711741025
0.8165297359439314,0.8990063182315844,61.40250552671205
0.9271680096189968,0.8946367617094529,38.197682657996296
0.8668688120527077,0.9610141448208859,54.18704578292368
0.928529933429658,0.8461660436264493,49.86026771523927
0.8618370421728742,0.8618740380426702,46.66513719030305
0.809755894966774,0.951815144603624,58.852563208659596
0.8186228781058419,0.8702232532408071,58.79014154557007
0.9024042473330691,0.9450266538665796,40.53509204011572
0.9129861250860741,0.9849717991504355,48.17839416142076
0.8547841687447796,0.8799102486529183,52.81211682584065
0.9319296229388687,0.9340681163287653,47.26993251977415
0.816923996886552,0.8423153859330071,55.850213322877984
0.8966960100676342,0.9377366649033905,52.811920179102756
0.8394491900118772,0.9099711992993383,68.32561240356013
0.867408194609892,0.9236519141080107,34.69720864070212
0.9023699335658207,0.8677213963982303,48.775640102526026
0.8569793317358024,0.8169458292216414,40.91497488487809
0.8807722227885088,0.9251626032374752,56.04107455439044
0.950314640460722,0.7968298423760273,33.828281099544554
0.8711554065238426,0.8841324753878733,53.46312710224887
0.9417846056032572,0.9470590933209985,43.69951568651659
0.8435146572671192,0.9095948867936519,42.65838133878986
0.9264902088957642,0.9974171322394907,35.53501796459313
0.972078431032895,0.9512554576290887,45.34924053798994
